ref_no,name,pointx_class,feature_easting,feature_northing,description,x_normed,y_normed,longitude,latitude
97782389,Fortnum & Mason,1020034,529453.0,180569.6,"A place of pubs, bars and inns, a type of eating and drinking",0.440990797282188,0.5406872019122928,-0.1382547160934757,51.50828678119714
125661193,Tarcinale Lownsbrough,9460659,531260.8,181995.5,"A place that sells jewellery and fashion accessories, a type of retail",0.4745334136062613,0.5750586262759003,-0.1096078305582029,51.52147061602967
96510314,Sellside Computing Ltd,2090135,518175.2,184348.1,"A place of accountants and auditors, a type of legal and financial",0.2481121527479143,0.6272841590103205,-0.298468276033748,51.5450890711866
161944000,The Lacquer Company,2140214,526230.8,177071.8,"A place of design services, a type of research and design",0.3882532037498921,0.4632325452300302,-0.183630585933004,51.47825684164503
141417153,Earls Court Dental Care,5280368,525501.5,178887.9,"A place of dental surgeries, a type of health practitioners and establishments",0.3738023565838135,0.5015123879869946,-0.1951223033838468,51.49362730194759
75489562,Direct School of Motoring,5320390,533966.2,194404.6,"A place of driving and motorcycle schools, a type of recreational and vocational education",0.5176055732347123,0.8565327230913891,-0.0688119348532666,51.63252030576236
160762193,1 Stop Signs,7420606,545099.6,186571.1,"A place that produces signs, a type of manufacturing and production",0.7119463318138815,0.6779463243873979,0.0910624289463847,51.55890001385946
49724267,Sahibs Ltd,4250314,510155.6,190554.8,"A place of social clubs, a type of venues, stage and screen",0.1130988217080932,0.7673074962331909,-0.4096737494250685,51.60222192689395
129856921,Metro,2100158,524298.1,191154.0,"A place of cleaning services, a type of personal, consumer and other services",0.3529956136578657,0.7837296507346692,-0.2081426444299788,51.60583649547348
151341999,Medihow,7420765,517744.7,180043.9,"A place that produces educational equipment and supplies, a type of manufacturing and production",0.2411112066741206,0.5346603074622469,-0.3057000145383018,51.508432501960506
125853997,Bristows,2130204,525797.6,168209.3,"A place of building repairs, a type of repair and servicing",0.379427195321235,0.2605498974748219,-0.1941880041213542,51.3979752602667
75342745,B Bailey & Co Ltd,2110195,543466.4,186888.9,"A place of property information services, a type of property and development services",0.6848026146039391,0.6853553262113264,0.0684483496558545,51.56224157999597
103274200,Pret A Manger,1020013,523650.4,177894.0,"A place of cafes, snack bars and tea rooms, a type of eating and drinking",0.343940827384536,0.4795119574945339,-0.2204560455351587,51.48528257152279
68647643,Letter Box,6340457,518156.4,190674.8,"A place of letter boxes, a type of infrastructure and facilities",0.2499010922851982,0.7688935210884662,-0.2948683427655397,51.60123908617984
80841075,Louis Vuitton,9460659,532959.2,181252.5,"A place that sells jewellery and fashion accessories, a type of retail",0.5027436140018922,0.5558677255270701,-0.0863026144424874,51.51347577603971
111012207,Hackney Central Rail Station,10570738,534943.0,185000.3,"A place of railway stations, junctions and halts, a type of public transport, stations and infrastructure",0.5361830222757376,0.6418529301809202,-0.0568523667722605,51.5471180947274
166663205,Tanguy Rolin Gallery,2140214,533311.3,179839.7,"A place of design services, a type of research and design",0.5086608755482928,0.5277044555969684,-0.081817548839212,51.50222450141784
78435919,Works,7410542,526984.2,164462.0,"A place that produces unspecified works or factories, a type of manufacturing and production",0.398658295347037,0.1742474878499167,-0.1794842582613856,51.36349448771798
95404055,The Hummingbird Bakery,9470661,526768.2,178792.1,"A place that sells bakeries, a type of retail",0.3972649866689601,0.501399100497332,-0.1754864481191319,51.49327851854156
141905713,Primrose Tree & Garden Services Ltd,2030052,545671.2,167895.1,"A place of gardening, landscaping and tree surgery services, a type of construction services",0.7194977208222242,0.2511243783349005,0.0896394771199949,51.38951769467931
63998796,Electricity Sub Station,6340433,536800.3,189355.0,"A place of electrical features, a type of infrastructure and facilities",0.5673518534445686,0.7418404685570572,-0.0290228984297722,51.5863385651367
64350829,Humanscale,7420588,531796.7,182428.6,"A place that produces office and shop equipment, a type of manufacturing and production",0.4815515610217597,0.5840536529551041,-0.1035822154436459,51.52494348670026
125903498,Rebel Waltz Cycle Solutions,9480679,518615.7,165971.4,"A place that sells cycles and accessories, a type of retail",0.2538229981938591,0.2119948794054672,-0.2998160218204095,51.38028412253833
84376801,The Co-operative,2090811,545542.8,185260.8,"A place of paypoint locations, a type of legal and financial",0.7173131504257332,0.6457273623273782,0.0949730255671679,51.54604261122768
167102719,Footbridges,10550747,543767.0,170685.4,"A place of footbridges, a type of walking transport",0.6889653392964651,0.319663309580723,0.065370828121619,51.4171511344284
125640855,Football Magic Coaching,5320400,532909.0,174354.8,"A place of sports and fitness coaching, a type of recreational and vocational education",0.5031908488862131,0.4006185496935573,-0.0885048724271497,51.45189303691141
166658524,Ls Hair,2100156,524749.2,183938.3,"A place of hair and beauty services, a type of personal, consumer and other services",0.3628279005762449,0.620464252132637,-0.2024500978416529,51.54095115490953
22051456,Bus Stop (Market Place (Nw11)),10590732,526107.9,188938.4,"A place of bus stops, a type of bus transport",0.3853100541842263,0.7339330017786135,-0.181819243135315,51.58566780386482
75507671,Lakeside Nursing Home,5280373,533857.2,169279.3,"A place of nursing and residential care homes, a type of health practitioners and establishments",0.5163842779736819,0.2859716101550906,-0.0793808989378439,51.406240121859
55047001,Roadrunners,2150230,532150.3,166165.9,"A place of taxi services, a type of transport, storage and delivery",0.4898770104068117,0.2147137791573676,-0.1026933019114296,51.37833799606141
146515132,DHL,2150222,534980.6,180545.0,"A place of courier, delivery and messenger, a type of transport, storage and delivery",0.5379891631547261,0.5432928141745307,-0.0570043561211472,51.508002802366825
95346656,William Hill,4220279,531587.1,184799.2,"A place of bookmakers, a type of gambling",0.4804334738109572,0.6344212708590591,-0.1036881622077671,51.544935893701
95343909,Sara Foods,9470699,525541.8,180903.3,"A place of convenience stores and independent supermarkets, a type of retail",0.3743527995183624,0.5527183333144521,-0.1938582636245067,51.513931251827685
55087666,Queensway Construction Ltd,2030045,540293.2,164652.6,"A place of building contractors, a type of construction services",0.626713683667326,0.1807275322586126,0.0109466863109541,51.36295419445326
104540171,Little Biker Boyz,9480679,541003.9,182779.6,"A place that sells cycles and accessories, a type of retail",0.6417992603423067,0.5940909245392031,0.03079504120619,51.52667683302517
68646001,Letter Box,6340457,529584.8,181587.8,"A place of letter boxes, a type of infrastructure and facilities",0.4440354347639116,0.5628235773923486,-0.1353470079889167,51.51702647770285
124107568,Blue Plaque No. 9679,3200269,539115.9,186370.5,"A place of unspecified and other attractions, a type of tourist attractions",0.6076717984002752,0.6725085248835971,0.0035800441311146,51.55826913750594
22049654,Bus Stop (Holloway Road),10590732,530698.2,185821.2,"A place of bus stops, a type of bus transport",0.4655027092113185,0.6631283207395408,-0.1157279043036354,51.55652367179184
145866697,St Peters Church Hall,6340456,532894.0,178200.4,"A place of halls and community centres, a type of infrastructure and facilities",0.5011438892233594,0.48735145177918,-0.0887796357821745,51.486322057285165
125736739,D C Landscapes,2030052,552988.1,181512.5,"A place of gardening, landscaping and tree surgery services, a type of construction services",0.848313408445858,0.5630184318745682,0.2031347831052047,51.511233498104126
108332744,Rainbow Chinese Takeaway & Restaurant,1020018,535538.7,179790.6,"A place of fast food and takeaway outlets, a type of eating and drinking",0.5437172099423755,0.524713665869878,-0.052523350848209,51.500554434645245
152787140,Spar Store,9470699,526543.5,184410.7,"A place of convenience stores and independent supermarkets, a type of retail",0.3923454029414294,0.6334469984479614,-0.1775132373182104,51.54571922506401
64230164,Leadale Upholstery,7370481,537376.4,192519.1,"A place that produces furniture, a type of manufacturing and production",0.579530403371463,0.8096317023711072,-0.0176398366653961,51.61305196659606
159228397,Claudie Pierlot,9460656,537713.2,180201.7,"A place that sells clothing, a type of retail",0.5841180012040931,0.5324942506598995,-0.0185729154602667,51.50307359361772
159965846,Common,3180252,518014.4,171935.0,"A place of commons, a type of recreational attractions",0.2432200911671106,0.3471038053267778,-0.306691057138485,51.434007474738856
63937518,Electricity Sub Station,6340433,506271.4,184262.2,"A place of electrical features, a type of infrastructure and facilities",0.045600756859035,0.6276013639813756,-0.4681744103525681,51.5475534144991
85517134,Armstrong Keyworth Ltd,2140214,526410.8,176875.7,"A place of design services, a type of research and design",0.3915197385396061,0.4536597523535476,-0.1810484261523161,51.47441744026696
80818969,Abercrombie & Fitch,9460656,529322.1,180762.5,"A place that sells clothing, a type of retail",0.4387374215188784,0.5453546464863885,-0.140065868172461,51.51016801380949
158514875,Capital Food & Wine,2090811,526763.8,170083.2,"A place of paypoint locations, a type of legal and financial",0.3979358389954416,0.3052304833977184,-0.1780247054266619,51.41545877442336
54767147,Dhillons Notary Public,2090154,545522.0,187316.4,"A place of solicitors, advocates and notaries public, a type of legal and financial",0.7179668014105101,0.6922885205786725,0.0963691813137917,51.56449764823209
160713378,Tottenham Hotspur Stadium,4240302,533970.9,191324.7,"A place of sports grounds, stadia and pitches, a type of sports complex",0.5205125999827986,0.7852295770978011,-0.0675738486563119,51.60420030733109
167595892,El&N London,1020013,529540.1,181226.0,"A place of cafes, snack bars and tea rooms, a type of eating and drinking",0.4457211662509676,0.5551880005890949,-0.1340592352630504,51.51397545493476
63978994,Electricity Sub Station,6340433,534427.7,186912.4,"A place of electrical features, a type of infrastructure and facilities",0.5303517674378602,0.6880968834611594,-0.0609592117589335,51.56554012204749
68649180,Letter Box,6340457,519394.8,186679.2,"A place of letter boxes, a type of infrastructure and facilities",0.2716263868581749,0.6797136092261331,-0.2779790469324382,51.56559886928269
48787900,Bedales,1020034,532658.4,180341.6,"A place of pubs, bars and inns, a type of eating and drinking",0.4984776812591382,0.5354080048940195,-0.090213996776505,51.50541909801565
63946531,Electricity Sub Station,6340433,537576.5,181964.5,"A place of electrical features, a type of infrastructure and facilities",0.5845875978326309,0.5723623840219325,-0.0174929801100838,51.518879397697326
68567802,Letter Box,6340457,522152.3,177662.4,"A place of letter boxes, a type of infrastructure and facilities",0.3194289154554055,0.473303803061028,-0.2410635755610951,51.48312937597459
146520526,Oskar Pink,2100156,529266.7,183367.5,"A place of hair and beauty services, a type of personal, consumer and other services",0.4384966027350133,0.6071416433483251,-0.1392683230838352,51.534678484829655
104048913,SITA UK Ltd,2120196,524646.4,181483.3,"A place of recycling, reclamation and disposal, a type of recycling services",0.3592517416358472,0.5635780720735006,-0.2063339460471425,51.51843284929209
63996684,Electricity Sub Station,6340433,512149.4,172523.1,"A place of electrical features, a type of infrastructure and facilities",0.1451449213038617,0.3583170010535736,-0.388522099013046,51.43961188825254
104550906,Mr Topper's,2100156,529832.3,181572.1,"A place of hair and beauty services, a type of personal, consumer and other services",0.4508987701040681,0.5636165898199862,-0.1295868933679419,51.51724952154135
151345890,Bacta,6350446,531547.0,181724.2,"A place of fan clubs and associations, a type of organisations",0.4780596886557151,0.5679441719250943,-0.1067718298859701,51.51860116073412
141268680,Lobos Meat & Tapas,1020043,532808.4,180268.3,"A place of restaurants, a type of eating and drinking",0.4997677818869872,0.5361103873299271,-0.0891223320563909,51.50568009267963
159598439,Stocktake Online,2040064,532516.8,166039.5,"A place of business related consultants, a type of consultancies",0.4975660101487916,0.2140340542193925,-0.0962854862431069,51.37796428557698
85532046,Ambaal,9470669,528655.7,170161.0,"A place that sells grocers, farm shops and pick your own, a type of retail",0.4275909520942633,0.3071110557261162,-0.1532164664164991,51.415817052372894
